"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"5dadea0a2891f7fd91358fd4a635b218";"2012";"1";"";"";"f";"f";"f";"f"
"2c151d6d5f325644b2df25a4972e3da8";"2012";"1";"";"";"f";"f";"f";"f"
"58413e73fdbd4d6e5a8a01bfef73aa82";"2012";"1";"";"";"f";"f";"f";"f"
"c22d9900b15fb5cde3f34cef041e2001";"2012";"1";"";"";"f";"f";"f";"f"
"1ac3deeceb1d11d18327a3da6a5a4bbc";"2012";"1";"";"";"f";"f";"f";"f"
"3a78c50b4f5638efc22309f266b7038f";"2012";"1";"";"";"f";"f";"f";"f"
"95af751402314987061f9e002e95f64d";"2012";"1";"";"";"f";"f";"t";"f"
"775b009b995d4c22b0cf9b8abff3b7cd";"2012";"1";"";"";"f";"f";"f";"f"
"d65c49f53c51a05a0356d3370c410a73";"2012";"1";"";"";"f";"f";"f";"f"
"c2549cc31efcd49b0c10bc05cf667eca";"2012";"1";"";"";"f";"f";"f";"f"
"b347a1400daa90eb8bc595a3b8924b88";"2012";"1";"";"";"f";"f";"f";"f"
"80658078638c6b87790b458ff0c67a44";"2012";"1";"";"";"f";"f";"f";"f"
"15c700b94bd0aee2c69f43b55f0f6fd5";"2012";"1";"";"";"f";"f";"f";"f"
"b06100bfd7afe2a293ed7e52f8d31067";"2012";"1";"";"";"f";"t";"f";"t"
"181ac96c220a9ff11205f6d0f135e531";"2012";"1";"";"";"f";"f";"f";"f"
"ef2d49fa796e54a9935073d334dfe66a";"2012";"1";"";"";"f";"f";"f";"f"
"4c3e62b31382868cfb37963e1f923f4d";"2012";"1";"";"";"f";"f";"f";"f"
"155454447552239e33937f16e865f4f9";"2012";"1";"";"";"f";"t";"f";"f"
"acab75dc2f0ce97b522e71fcb7794a24";"2012";"1";"";"";"f";"f";"f";"f"
"c3840ece74999404148882c413a38822";"2012";"1";"";"";"f";"f";"f";"f"
"192e92f8948edf1154f9e5a3665453d1";"2012";"1";"";"";"f";"f";"f";"f"
"d2226d196fd0ba771124e7f5be677273";"2012";"1";"";"";"f";"f";"f";"f"
"3b199ac15043c73a8dd6aade7ff27eff";"2012";"1";"";"";"f";"f";"f";"f"
"e3a73707dae5539195471785f26c1c46";"2012";"1";"";"";"f";"t";"f";"f"
"a58a797ee7162b20d3061bf2e0ddd182";"2012";"1";"";"";"f";"f";"f";"f"
"3c244e931f027dc507a840cd982d1a5c";"2012";"1";"";"";"f";"f";"f";"f"
"16a19d3d999c804541fa2f46daffee8b";"2012";"1";"";"";"f";"t";"f";"t"
"e2618278387307d6b0f7ec371a0b6edf";"2012";"1";"";"";"f";"f";"t";"f"
"81ad5c68ab82defac463fecd5ac5ad20";"2012";"1";"";"";"f";"f";"f";"f"
"7948291417644bbde5524f4159a4f2e1";"2012";"1";"";"";"f";"f";"f";"f"
"bebe7743d422449036004157e637512e";"2012";"1";"";"";"f";"f";"f";"f"
"2b2b403e4a29af4c84cb583507d2a913";"2012";"1";"";"";"f";"f";"f";"f"
"62f5ac982e5e9372530be8e6bbf46f0c";"2012";"1";"";"";"f";"t";"f";"t"
"5485eb9c19472104b2f05280d73ba157";"2012";"1";"";"";"f";"t";"f";"f"
"4b74873875202f0537a12df3d52d92e3";"2012";"1";"";"";"f";"f";"f";"f"
"a6ba58cd3d21936b7cd6a31c4739c42d";"2012";"1";"";"";"f";"t";"f";"f"
"8a86892827e701472bc9a61f15ca81b8";"2012";"1";"";"";"f";"t";"f";"f"
"26cc98b5bb31b9a432297b7cba8ee48b";"2012";"1";"";"";"f";"f";"f";"f"
"b83ec5499b4063ba83052268110ca09e";"2012";"1";"";"";"f";"f";"f";"f"
"768f99d6e25d420db8c7ead878f19f0a";"2012";"1";"";"";"f";"t";"f";"t"
"d75cf6b29e522811a4898f12cb63cd42";"2012";"1";"";"";"f";"f";"f";"f"
"edf9e9849e0cae9f5ba40542d1068f9d";"2012";"1";"";"";"f";"f";"f";"f"
"a77ffa26164bccf0496947a60d57d196";"2012";"1";"";"";"f";"t";"f";"f"
"3c6aa1e20c33391ae84c903559062fa5";"2012";"1";"";"";"f";"f";"f";"f"
"0bc78c2afabb939cad994ee5201c9511";"2012";"1";"";"";"f";"f";"f";"f"
"339cab1f86742c67ee0ee4b70b4862f3";"2012";"1";"";"";"f";"f";"t";"f"
"6922508d18734fffe72549e05a412ebb";"2012";"1";"";"";"f";"f";"f";"f"
"fa63e61183046c6e5fc5b49d50b94bec";"2012";"1";"";"";"f";"f";"f";"f"
"b8c19ee489ac4bfd587ce619adf529cb";"2012";"1";"";"";"f";"f";"f";"f"
